Order,asset_key,pipe_key_match,PIPELINE NAME,Problem_Description,Description,Location_Description,Order Type,Priority,MaintActivType,System status,SYSTEM,SUB SYSTEM,Material,Nominal Diameter,TOTAL LENGTH (KM),PIPELINE AGE,CAPACITY MLD,Total act.costs,TotalPlnndCosts,event_year,event_month,event_dow,is_weekend,target_leak
90010218,uw ii w mpof www mps chl build,,,please provide Ydiversion grating,Buildings & Structures,Chlorine area Buildings,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,23758.28,18590.0,2024,11,1,0,0
747657,uw ii e dvha bds war dip build,,,supply water to old Dingle p/station.,Dingle Structural & Buildings,Dingle P/S Buildings & Structures,PM02,2.0,CMN,TECO PCNF GMPS MACM PPRT PRC  SETC,,,,,,,,23663.61,9055.28,2020,10,4,0,0
759824,uw ii w midm bds vul vu1 pline,vulindlela pipeline,Vulindlela Pipeline,Assist with burst on high lift line.,Complete Vulindela Pipeline,Complete Vulindela Pipeline,PM02,1.0,BDN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,23649.58,0.0,2021,10,3,0,1
743416,uw ii w midm bds 061 61h pipel,lion park pipeline,Lion Park Pipeline,Pipe burst at Lionpark (15/05),"61 Pipeline, Ashburton section",Pipe Segment Ashburton offtake,PM02,2.0,BDN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,23573.37,2244.63,2020,5,1,0,1
783271,uw ii w midm bds 056 hwr res01,56 pipeline,’56 Pipeline,Fix access road to Merrivale,Howick West Reservoir 1,Howick West Reservoir Res 1 Structure,PM02,4.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,23572.91,23572.91,2023,5,2,0,0
709736,uw ii w howk www hos ps3 build,,,Repair leaking RAS pumps delivery pipe,Pump Station Buildings,Pump Station Buildings 1,PM02,2.0,BDN,TECO PCNF PRT  GMPS PRC  SETC,,,,,,,,23509.32,25217.25,2017,12,1,0,1
762165,uw ii w midm bds 057 57a ch002,57 pipeline,’57 Pipeline,Grass cutting @ URD TO Point M,"157 Pipeline, Chamber 002","Pipe Section, Chamber 002 to Chamber 003",PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800.0,8.6,52.0,87.08,23497.6,23497.6,2021,12,2,0,0
766082,uw ii w midm bds 357 357 pipel,357 pipeline,’357 Pipeline,Cut grass from Umlaas Rd to point M,"357 Pipeline, Pipeline",357 Pipeline (Complete),PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1600.0,8.1,15.0,347.0,23497.6,23497.6,2022,3,4,0,0
768457,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Cut grass URD to Point M,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,23497.6,23497.6,2022,5,1,0,0
788780,uw ii w mpof www mps aer build,,,pls modify MLSS bar screens,Aeration basin Buildings & Structures,Aeration basin structure,PM02,2.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,,,,,,,,23462.77,8543.25,2023,9,2,0,0
766558,uw ii e dvha bds 053 53a ch051,53 pipeline,’53 Pipeline,Paint chambers along 53p/l,53 Pipeline Chamber 51,"Pipe Segment, Between Chamber 51 AND 52",PM02,4.0,CMN,TECO GMPS PPRT PRC  SETC,Upper Mgeni,DV HARRIS,Pre-Stressed Concrete,762.0,26.6,63.0,45.0,23445.67,25882.42,2022,4,3,0,0
766512,uw ii w midm bds 061 61d pipel,61 pipeline,’61 Pipeline,Open ED2 line c/o,"61 Pipeline, HD Hill-ED2",Pipe Segment HD Hill - ED2,PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,23348.96,0.0,2022,4,3,0,0
767087,uw ii e dvha bds tms tma pipel,table mountain pipeline,Table Mountain Pipeline,Table Mountain pipeline burst,Table Mountain Pipeline,Tbl Mtn Pipeline (Complete),PM02,1.0,BDC,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,DV HARRIS,uPVC,125.0,14.8,66.0,2.12,23333.74,9889.0,2022,4,5,1,1
762644,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Burst on Richmond p/s outlet line.,Richmond Pipeline (Complete),Richmond Pline,PM02,1.0,BDN,TECO PCNF PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,23272.0,9986.0,2021,12,3,0,1
90004213,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Check leak at Lion Park,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,1.0,BDN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,23269.5,29754.21,2024,6,3,0,1
777945,uw ii w midm bds 063 63a pipel,hopewell pipeline,Hopewell Pipeline,Cut the grass at Hopewel pipeline,63 Pipeline (Complete),63 Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,mPVC,200.0,4.91,38.0,5.4,23265.6,23265.6,2023,1,4,0,0
781772,mr777387,hopewell pipeline,Hopewell Pipeline,Cut grass at Hopewel p/l,"Meter, Hopewell Bulk Meter (Hopewell)","Meter, Hopewell Bulk Meter (Hopewell)",PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,mPVC,200.0,4.91,38.0,5.4,23265.6,23265.6,2023,4,3,0,0
788087,uw ii w midm bds 063 63a pipel,thornville,Thornville,Cut grass from Thornville to Hopewel,63 Pipeline (Complete),63 Pipeline (Complete),PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,23265.6,23265.6,2023,8,1,0,0
774518,uw ii w midm bds 061 tvr build,thornville,Thornville,Cut grass at Thornville res to Hopewell,Thornville Res Structural & Buildings,Thornville Reservoir Structure,PM02,5.0,CMN,TECO GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,23265.0,23265.0,2022,10,0,0,0
90008911,uw ii w midm wtw mis cla tank1,,,Install motor stand at S/plant,Sludge PST 1,Settling Tank #1,PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,23256.9,0.0,2024,10,0,0,0
90013362,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Repair a leak on farmers line c/o -Craig,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,5.0,BDN,REL  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,23230.0,23230.0,2025,2,2,0,1
787749,uw ii w howk www hos chl build,,,Addition of stand & chain @cl2 storeroom,Buildings & Structures,Chlorine Room Building/Structure,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,23227.0,2983.5,2023,8,1,0,0
90017864,uw ii w midm bds man pha pipel,manyavu pipeline,Manyavu Pipeline,Backfilling the Manjavu p/l.,"Manyavu Pipeline, (Complete)",Manyavu Pipeline (Complete),PM02,3.0,CMN,REL  PCNF NMAT PPRT PRC  SETC,Upper Mgeni,,Klambon,150.0,13.0,15.0,3.1,23210.8,7000.0,2025,5,4,0,0
714321,uw ii w midm bds ric lip pipel,richmond pipeline,’Richmond Pipeline,Pump the chambers -Dumisani,Richmond Pipeline (Complete),Richmond Pline,PM02,5.0,CMN,TECO PCNF PRT  GMPS MACM PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,4.9,10.0,6.2,23182.26,1625.54,2018,4,3,0,0
770424,uw ii w midm bds eup eub ch001,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Carry out dummy shutdown at Umbumbulu.,Chamber No.1,Umbumbulu Pipeline Chamber 1,PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,23148.86,0.0,2022,7,0,0,0
759015,uw ii w midm bds 063 63a ch001,thornville,Thornville,51 to 63 p/line cut grass,Chamber No.1,Thornville P/S Outlet Bal Meter Head,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,23112.0,23112.0,2021,9,2,0,0
761222,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Cut grass at WV duplication to ED2,Worlds View Reservoir 1,Worlds View Reservoir #1 Structure,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,23112.0,23112.0,2021,11,4,0,0
761223,uw ii w midm bds 061 hdr res02,bruyns hill pipeline,Bruyns Hill Pipeline,Cut grass at WV res to HD Hill res,HD Hill Reservoir 2,Reservoir Structure Res 2,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,23112.0,23112.0,2021,11,4,0,0
763550,uw ii w midm bds 061 61g pipel,lion park pipeline,Lion Park Pipeline,Cut grass; P/L 61-63,"61 Pipeline, Thornville section","Pipeline section, Thornville 61 offtake",PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,23112.0,23112.0,2022,1,0,0,0
763551,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut grass at wv duplication to ED2,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,23112.0,23112.0,2022,1,0,0,0
765262,uw ii w midm bds 061 hdr res01,bruyns hill pipeline,Bruyns Hill Pipeline,Cut grass at 61 p/l WV to HD Hill,HD Hill Reservoir 1,Reservoir Structure Res 1,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,23112.0,23112.0,2022,3,3,0,0
767674,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut the grass from duplication WV to ED2,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,23112.0,23112.0,2022,5,3,0,0
767675,uw ii w midm bds 061 61g pipel,lion park pipeline,Lion Park Pipeline,Cut the grass from 61pl to 63pl T/ville,"61 Pipeline, Thornville section","Pipeline section, Thornville 61 offtake",PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,23112.0,23112.0,2022,5,3,0,0
769040,uw ii w midm bds 061 hdr build,bruyns hill pipeline,Bruyns Hill Pipeline,Cut grass 61 p/l to H.D Hill res,HD Hill Structural & Buildings,Hd Hill General Buildings,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,DV HARRIS,Steel,450.0,12.0,7.0,,23112.0,23112.0,2022,6,0,0,0
773478,uw ii e camp www cas dry build,,,Please install PRV,Camperdown Drying Bed Structures,Camperdown Drying Bed Structure #1,PM02,5.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,,,,,,,,23082.74,9805.0,2022,9,4,0,0
90006772,uw ii w lynf www lyn deg build,,,please instal screen bar rack grieter,Degritter Buildings & Structures,Degritter Buildings & Structures,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,23080.87,14321.79,2024,8,1,0,0
734875,uw ii e mkon sup ops am0 build,,,Fixed Security Gate @ the W/Shop,Mkondeni Regional Offices Buildings,Mkondeni Reg.Office Ground Floor Equip,PM02,3.0,CMN,TECO PCNF GMPS MACM PPRT PRC  SETC,,,,,,,,22959.1,5540.2,2019,9,2,0,0
775587,uw ii w mpof wtw mpw cla unit1,,,Pls install handrails @MPF clarifiers,Clarifier 1,Clarifier 1,PM02,4.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,22940.2,3972.0,2022,11,3,0,0
755273,uw ii e dvha bds war car valve,,,Expose pipe at cool air resevoir,Coolair Reservoir Valves,Coolair Res inlet and outlet valves,PM02,4.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,,,,,,,,22938.0,9780.0,2021,5,4,0,0
768207,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Repair leak at Lion Park-Craig,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,4.0,BDN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,22900.99,20993.38,2022,5,0,0,1
90002620,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Burst pipe at Lion Park,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,2.0,BDN,TECO GMPS MACM PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,22875.0,31525.0,2024,5,3,0,1
743209,uw ii w howk www hos ps3 rec04,,,Plz attend leak @ pump/st no.3,Recycle Pumpset 4,Recycle Pump 4,PM02,2.0,BDN,TECO PCNF PRT  GMPS MACM PRC  SETC,,,,,,,,22844.4,7528.9,2020,5,1,0,1
90006053,uw ii w midm bds eup eub ch001,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Attend to the leaking air valve; Umbumbu,Chamber No.1,Umbumbulu Pipeline Chamber 1,PM02,2.0,CMN,TECO PCNF NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,22837.36,0.0,2024,8,2,0,1
746233,uw ii w midm bds 056 56a pipel,mpophomeni pipeline,Mpophomeni Pipeline,Isolate howick west inlet-Mzamo&Richard,Pipeline 56 (Complete),56 Pipeline (Complete),PM02,1.0,CMC,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,AC,250.0,5.8,45.0,8.5,22807.2,0.0,2020,9,2,0,0
90013915,uw ii w midm bds ric tpl ch001,thornville,Thornville,Burst pipe on Thornville line.,Chamber No.1,Chamber #1,PM02,2.0,BDN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel/AC,160200.0,7.9,38.0,8.9,22762.5,22762.5,2025,2,0,0,1
769753,uw ii w muts rwt mup nrr valve,,,Direct water to the drain@ Notting.pond,Nottingham Road Valves,Nottingham Road Overflow IV #1,PM02,4.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,,,,,,,,22761.84,0.0,2022,6,3,0,0
773641,uw ii w midm bds 257 257 ch001,257 pipeline,’257 Pipeline,Check Rainbow Chicken water - Craig,"257 Pipeline, Chamber 001","Chamber 001, Chamber",PM02,2.0,CMN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,1000.0,8.5,29.0,135.9,22761.84,0.0,2022,9,1,0,0
793122,uw ii w midm rws mid gal build,,,install motor & rail to gate,Midmar Dam Structural & Buildings,Dam Wall Structure,PM02,5.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,22704.33,12202.21,2023,12,1,0,0
746231,uw ii w midm bds 056 56e pipel,56 pipeline,’56 Pipeline,Blackridge res not filling up-burst pipe,Blackridge Pipeline (Complete),Blackridge Pline,PM02,1.0,BDC,TECO PCNF GMPS NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,22682.28,9900.0,2020,9,0,0,1
764412,uw ii w midm bds vul vub res02,vulindlela pipeline,Vulindlela Pipeline,Check leak at Vulindlela res-Hlongwane,Vulindela Reservoir 2,Vulindela Res 2,PM02,3.0,BDN,TECO PCNF PRT  NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,400.0,4.25,28.0,21.7,22663.24,0.0,2022,2,4,0,1
740063,uw ii w midm bds 056 56e res01,56 pipeline,’56 Pipeline,Blackridge res level dropping - Hlela,Blackridge Reservoir,Blackridge Reservoir Structures,PM02,2.0,CMN,TECO PCNF NMAT PPRT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,22658.4,0.0,2020,1,4,0,0
777862,uw ii e ixop wtw ixw adm build,ixopo raw water rising main,Ixopo Raw Water Rising Main,Provide stainless steel mainhole cover,Ixopo Structural & Buildings,Ixopo Water Works General Structure,PM02,5.0,CMN,TECO PCNF GMPS NMAT PPRT PRC  SETC,ixopo,Ixopo,Steel,250.0,1.38,27.0,6.37,22579.95,7637.14,2023,1,3,0,0
90011300,uw ii e ixop rwt ixw abs pipel,ixopo raw water rising main,Ixopo Raw Water Rising Main,Please attend to Abstraction structure,Ixopo Rising Main Pipeline,Ixopo Pipeline (Complete),PM02,4.0,BDN,TECO PCNF GMPS PPRT PRC  SETC,ixopo,Ixopo,Steel,250.0,1.38,27.0,6.37,22568.99,14767.49,2024,11,1,0,0
796728,uw ii w midm wtw miw lim unit2,,,Lime feeder 2 leaking,Lime Dosing unit 2,Lime Hopper Structure #2,PM02,2.0,BDN,TECO PCNF PRT  GMPS NMAT PRC  SETC,,,,,,,,22530.3,7250.0,2024,2,1,0,1
772656,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Attend to leak on Lion Park Pipeline.,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,1.0,BDC,TECO PCNF PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,22519.48,9910.0,2022,9,1,0,1
788668,uw ii w midm bds eup eub ch001,eston umbumbulu pipeline,Eston-Umbumbulu Pipeline,Repair a leak at Umbumbulu,Chamber No.1,"Pipe Segment, Between Chamber 1 AND 2",PM02,2.0,BDN,TECO PCNF GMPS PPRT PRC  SETC,Upper Mgeni,Midmar,Steel,600.0,16.1,28.0,48.93,22468.44,8880.0,2023,9,0,0,1
740922,uw ii w midm bds 056 gkp ch001,56 pipeline,’56 Pipeline,BACKFILL EXCAVATION GRF P/S-MAKHAYE,Chamber No.1,Groenkloof High Lift Sales Meter Head,PM02,5.0,CMN,TECO PCNF GMPS MACM PPRT PRC  SETC,Upper Mgeni,Midmar,uPVC,250.0,7.3,40.0,8.5,22463.35,17150.0,2020,2,0,0,0
90004518,uw ii e cool www cow adm build,,,install grid for inlet works,Coolair Buildings,Buildings,PM02,4.0,CMN,TECO PCNF GMPS PPRT PRC  SETC,,,,,,,,22415.58,1155.8,2024,7,1,0,0
738013,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,cut grass from worlds view to ED2 (Spa),Worlds View Reservoir 1,Worlds View Reservoir #1 Structure,PM02,2.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2019,12,0,0,0
738990,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,cut grass @ 61 p/l to 63 p/l,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,1,0,0,0
740235,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut grass at 61P/l W/View toHD Hill.,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,2,3,0,0
740238,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut grass 61W/View to ED2.,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,2,3,0,0
741290,mr16168,ashburton pipeline,Ashburton Pipeline,cut grass at 61 pipeline to 63 pipeline,"Reservoir, Ashburton Capacity","Reservoir, Ashburton Capacity",PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Galvanised Mild Steel,160.0,2.7,32.0,3.5,22400.0,22400.0,2020,3,0,0,0
742678,uw ii w midm bds 063 63a pipel,61 pipeline,’61 Pipeline,Grass cutting at 61 p/l to 63 p/l,63 Pipeline (Complete),63 Pipeline (Complete),PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,4,1,0,0
742924,uw ii w midm bds 061 ed2 build,61 pipeline,’61 Pipeline,Grass cutting at Worlds View to ED2,ED2 Buildings & Civil Structures,ED2 Buildings & Civil Structures,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,4,1,0,0
743953,uw ii w midm bds 063 63a pipel,,,Cut grass on P/L 63,63 Pipeline (Complete),63 Pipeline (Complete),PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,,,,,,,,22400.0,22400.0,2020,6,4,0,0
744072,mr50507,,,Cut grass from Uml Res to Point M,"Meter, Umlaas Rd Res Outlet-New 57 Pline","Meter, Umlaas Rd Res Outlet-New 57 Pline",PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,,,,,,,,22400.0,22400.0,2020,6,2,0,0
744090,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Cut grass at W.V res to ED 2,Worlds View Reservoir 1,Worlds View Reservoir #1 Structure,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,6,2,0,0
745594,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut grass from W/View to HD Hill,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,8,2,0,0
745595,uw ii w midm bds 061 61e pipel,61 pipeline,’61 Pipeline,Cut grass from W/View to ED3.,"61 Pipeline, HD ED2-ED4",Pipe Segment ED2-ED4,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,8,2,0,0
746518,uw ii w midm bds 063 63a pipel,,,Cut grass from 61p/l to 63p/l,63 Pipeline (Complete),63 Pipeline (Complete),PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,,,,,,,,22400.0,22400.0,2020,9,4,0,0
747257,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Cut grass at WV to HD Hill,Worlds View Reservoir 1,Worlds View New Inlet Chamber,PM02,2.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2020,10,0,0,0
748336,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Cut grass at URD to Point M,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,4.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,22400.0,22400.0,2020,11,2,0,0
750200,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut grass at WV to HD Hill,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,1,0,0,0
750201,uw ii w midm bds 061 061 ch001,61 pipeline,’61 Pipeline,Cut grass at 61 p/l to 63 p/l,"61 Pipeline, Chamber 001","Chamber 1, Chamber Structure",PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,1,0,0,0
750428,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Cut grass at WV duplication to ED 2,Worlds View Reservoir 1,Worlds View Reservoir #2 Structure,PM02,2.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,1,1,0,0
751193,uw ii w midm bds urd lpa pipel,lion park pipeline,Lion Park Pipeline,Cut the grass from Umlaas Rd-point M 8km,Umlaas road Lion Park Pipeline,Umlaas Res-Lion Park Pipeline,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,350.0,8.6,7.0,16.6,22400.0,22400.0,2021,2,0,0,0
751696,uw ii w midm bds 061 061 ch001,61 pipeline,’61 Pipeline,Cut grass at 61/63 p/l,"61 Pipeline, Chamber 001","Chamber 1, Chamber Structure",PM02,2.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,2,3,0,0
752698,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,Cut grass at W.V res at H.D Hill to W.V,"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,3,1,0,0
752700,uw ii w midm bds 061 wvr res01,61 pipeline,’61 Pipeline,Cut grass at W.V duplication to ED2,Worlds View Reservoir 1,Worlds View New Outlet Chamber,PM02,4.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,3,1,0,0
753574,uw ii w midm bds 061 061 ch001,61 pipeline,’61 Pipeline,Cut grass at 61 to 63 p/l,"61 Pipeline, Chamber 001","Chamber 1, Chamber Structure",PM02,5.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,4,0,0,0
754434,uw ii w midm bds 061 61c pipel,61 pipeline,’61 Pipeline,CUT GRASS 61 P/L W/V TO HD HILL (SPA),"61 Pipeline, Worlds View to HD Hill",Pipe Segment Worlds View - HD Hill,PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,800900800.0,6.2,45.0,330.0,22400.0,22400.0,2021,5,1,0,0
754485,mr50506,howick west pipeline,Howick West Pipeline,CUT GRASS UML RD TO POINT M (SPA),"Meter, Western Aquaduct Point M ""C""","Meter, Western Aquaduct Point M ""C""",PM02,3.0,CMN,TECO PRT  GMPS NMAT PRC  SETC,Upper Mgeni,Midmar,Steel,700.0,3.3,42.0,66.6,22400.0,22400.0,2021,5,2,0,0
